Tweet_count,Username,Text,Created At,Retweets,Likes
750,Mariovegat,"@SoyUnCocodriloS Flaco si necesitas créditos para pagar gastos corrientes, es por qué el gobierno actual es pésimo administrador",Tue Sep 10 18:37:38 +0000 2024,0,2
751,Tony,"@caidodelcatre2 @FedeTournier0 No es radical, es del partido LIBERAL de venido en el partido ELI de Corrientes, pero es LIBERAL no RADICAL y si, responde a VALDES. Pero es LIBERAL",Tue Sep 10 20:27:52 +0000 2024,1,2
752,Filo.news,"⭕ DIRIGENTE POLÍTICO LIBERAL DETENIDO POR CORRUPCIÓN DE MENORES

➡️ La investigación, que se inició en marzo de este año, afirma que podría haber otras autoridades políticas vinculadas a la causa.
https://t.co/wM30Uk355N",Tue Sep 10 20:36:25 +0000 2024,1,3
753,🌃PolixNG🧡,"Partido liberal de Corrientes
Fundación: 1856
Ideología: Liberalismo y Conservadurismo
Alianza: ECO (UCR+Locales)
Alianza anterior: FpV

No, no es la LLA",Wed Sep 11 13:45:14 +0000 2024,0,5
754,TereréSlayer (🦆🇯🇲),"@don_nariz Fui a  la costanera, tire una lata de gaseosa a la basura y me nombraron secretario de ambiente y desarrollo sustentable de corrientes",Tue Sep 10 18:20:56 +0000 2024,4,156
755,Alex,@ElBotDeClonan Corrientes es Gotica. Literal. Y no se fue nadie. Y LOAN????,Tue Sep 10 23:17:39 +0000 2024,0,7
756,IFCEZE,Por que mierda no lo pone a Dybala? Tanto lo vas a despreciar la concha de tu madre https://t.co/MuF2Y7ZgNK,Tue Sep 10 21:18:10 +0000 2024,117,907
757,Sub Cmon,"LOS TRAIDORES DE LA UCR
ESTA VEZ NO VAN A SALIR INDEMNES..

1. @MartinArjol, Misiones
2. @LuisPicat, Córdoba
3. @FedeTournier0, Corrientes
4. @mariano_campero, Tucumán
5. @CerviPablo, Neuquén

@GugaLusto SI NO ECHAS A ESTOS COIMEROS, RENUNCIA FLACO, NO SERVIS NI PARA ESPIAR.",Tue Sep 10 17:39:59 +0000 2024,1076,1341
758,Corrientes 348,@Itxasoeras40358 enhorabuena,Tue Sep 10 19:45:36 +0000 2024,0,3
759,Hada Tetina🧚‍♂️,"@GynutG @CaroTakk Hace una semana fui a ONCE  y estaba explotado eel barrio. Es más hasta los changarines que llevan bulto no daban más. No se que parte fuiste, yo anduve desde Rivadavia hasta Corrientes.",Wed Sep 11 12:42:59 +0000 2024,0,6
760,Fabu,Necesito SPONSORS. Después les cuento para qué. Manden sus emprendimientos de Corrientes acá abajo. Si son de comida o bebida los quiero mucho. Si son de cómics y libros los quiero más. Cualquier otro rubro me sirve. Y yo les sirvo a ustedes. 🍻,Tue Sep 10 22:44:41 +0000 2024,2,2
761,La Liga,"📝 Arranca el proceso de acreditación para el Torneo Interligas, que se jugará en Corrientes del 25 al 29 de septiembre.

📎 Toda la información y el link para inscribirse: https://t.co/QB4TMq8m3O",Tue Sep 10 18:10:10 +0000 2024,0,3
762,El Argento,"@AdrianInve80887 Te has puesto a reflexionar sobre eso? Lo votarian en provincias como Mdza, Entre Ríos, Córdoba, Santa Fe, Salta, Corrientes, etcétera?",Tue Sep 10 16:29:54 +0000 2024,0,2
763,La A.N.P de las C.U.B,@Chachi_ExE_UwU Alianza Nacional Patriótica de las Corrientes Ultranacionalistas del Bolivarianismo.,Tue Sep 10 18:58:46 +0000 2024,0,3
764,QuiQue🇦🇷🇦🇷🇦🇷,"@CrisAlexGegun @ElBotDeClonan Bobo a cuerda,ese cartel es en la fiambrería ""El Puente"" de Corrientes y Ángel Gallardo¿Querés un vídeo gil de estopa?",Wed Sep 11 03:54:57 +0000 2024,0,2
765,Maga,"La casa más hermosa de Mar del Plata. Art Deco por arquitecto Auro Tiribelli. 
Corrientes casi Alberti. https://t.co/gdP3z1HXfp",Wed Sep 11 11:36:41 +0000 2024,0,60
766,z de mierda,@dillom666 podes cantar porfi 1312 en el show de cordoba me voy a poner muy mal si no la cantas estoy viajando desde corrientes solo para escuchar 1312 gracias te amo,Tue Sep 10 19:26:00 +0000 2024,1,4
767,Sotavento,"@MGF91 Me sorprende que usted pretenda comparar a ciudadanos comunes y corrientes que han protestado en el pasado, con “la protesta” (en realidad la intentona de golpe) de los ciudadanos integrantes de uno de los tres poderes de la Unión.",Tue Sep 10 23:56:18 +0000 2024,0,2
768,Germán Centurión,"@gabrielaneme Pornografia y abusos de menores,violaciones,cada día nuevos casos. Muchos victimarios,""Dirigentes"" Políticos. En Corrientes,la JUSTICIA envió a su domicilio al ""YACARÉ"" 🎻 del PL que obsequiaba Celulares y dinero a niñas por ""favores"" sexuales. La podredumbre nos invade.",Wed Sep 11 02:03:45 +0000 2024,1,4
769,Miyiva,"@miyashowbe Evidentemente, como es ignorante le explico.  En la Provincia de Tierra del Fuego, Antártida e Islas del Atlántico Sur se habla castellano e inglés. Y no es la única, en Provincia de Corrientes el castellano y el guaraní son idiomas oficiales.",Wed Sep 11 12:09:02 +0000 2024,0,3
770,Sebastián Xavier,"@desaparecidaorg Corrientes, tierra de desaparecidos",Tue Sep 10 23:18:35 +0000 2024,0,2
771,EL ANDARIEGO,"@elisacarrio Gorda como se nota que en tu Vida hiciste mandados, NUNCA en mi vida vi a un Cliente apoyarse de Brazos donde está la Carne y mucho menos hablando, tus gérmenes se los llevaron los clientes. Si te gusta hacer TEATRO andá a la calle Corrientes",Tue Sep 10 23:51:55 +0000 2024,5,46
772,Laura Valdivieso,"@perezdiazmx @senadomexicano @fernandeznorona Como esperaban que reaccionara  los jóvenes ante tremenda cochina perpetuada por los legisladores de la 4T? Son una vergüenza, se me amarga la boca y me dan arcadas solo de mencionar su nombre, decían eran diferentes pero son peores cínicos, corrientes, de memoria corta y podrida",Tue Sep 10 23:44:51 +0000 2024,0,4
773,July🌟🌟🌟,@infobae Uf como está Corrientes… porque será?,Tue Sep 10 21:32:28 +0000 2024,1,4
774,ax 📱,"@OlsenPsico @BArevalodeLeon Bueno yo si tendría gana de sacárle la madre pero como soy educado tampoco lo haría pero lo ignoraría, solo lo choleros corrientes con deseos de fama y sobre todo pagados le faltan al respeto a un presidente.",Tue Sep 10 22:31:48 +0000 2024,0,7
775,Rafa Solano,"@osolano07 Pero creo que no van incluidos en el pago de contado... Creo que si se fija la fecha de corte pasa algo como ""Pago de contado: X, Saldo actual: X + intereses corrientes""... despues paga X y sigue debiendo los intereses hasta que se los devuelven.",Tue Sep 10 17:09:00 +0000 2024,0,3
776,marbelzunegui,@Corrientes_348 Gracias 🤣🤣🤣🤣,Tue Sep 10 20:36:42 +0000 2024,0,2
777,IFCEZE,"@march1250944 No tenes a Messi, quien lo remplaza? Julian? Mac Allister? El jugador de mejor pie que tenes es Dybala, NUNCA le dieron una chance en la seleccion.",Tue Sep 10 21:50:23 +0000 2024,0,7
778,DividendLover93🍀,"- El ratio entre corrientes es de 2.1 por lo que la empresa tiene más activos corrientes que pasivos corrientes, lo que indica que tiene una buena capacidad para pagar sus deudas a corto plazo.

- El test ácido es de 2.6, este ratio es más estricto que el ratio de liquidez",Tue Sep 10 18:26:45 +0000 2024,0,3
779,Nan 🌞❤️🇦🇷,"@clarincom Entre la Casta de Corrientes, no hay uno que no esté involucrado en corrupción de menores?",Tue Sep 10 20:50:35 +0000 2024,0,3
780,Dios Emperador de Dune,@termenzo Termenzo vivís en un sucucho en corrientes nenazo. Fuiste a ver a Travis o no te dió ni para el micro? Negro de mierda.,Wed Sep 11 05:16:35 +0000 2024,0,3
781,Federico González,"@termenzo @Fd_Yrg @FlavioAzzaro Déjalo, seguro ni sabe donde esta Corrientes. Creerá que es solo una avenida.",Tue Sep 10 23:15:36 +0000 2024,0,7
782,tesi67,"🙏Ángeles del Puente son jóvenes voluntarios que recorren permanentemente el puente General Belgrano en Chaco – Corrientes). Su misión es estar vigilando a las personas con posible actitud suicida, contenerlas y orar por ellas. https://t.co/80ETl8lpQR",Tue Sep 10 23:22:27 +0000 2024,9,20
783,Edward Reyes,@MrHector12q @Mayer Pero si este alcalde está trabajando con las uñas y llamando a la empresas privadas para que lo ayuden a sacar la ciudad adelante del desastre que le dejaron no ves la misma alcaldía que se está inundando y la cucarachas salen hasta desastre los toma corrientes,Wed Sep 11 00:28:38 +0000 2024,0,3
784,Ricardo Montes,"@DelrioZoila3 Siempre han sido así vulgares, groseros, corrientes violentos y criminales",Tue Sep 10 20:26:17 +0000 2024,0,2
785,merogos,"@Ciriaco_SPQR Una empresa o una persona que se endeudan para invertir puede o no salirles bien, pero endeudarse para pagar gastos corrientes, que es el caso de muchos estados, pues eso no va muy lejos.
Pero bueno, Yago es perrodista, tampoco se le puede pedir mucho.",Wed Sep 11 09:19:56 +0000 2024,0,5
786,Silvia A.Casarrubia 💜💚💜,"El Kiczka taraguiyensis  ....
Cuantos mas hay?.
Me acuerdo de Walter Turraca Schow. Juez de Ituzaingó, Corrientes,  tambien, destituido x juicio politico y condenado x corrupcion y abuso de menores.",Wed Sep 11 01:08:29 +0000 2024,3,13
787,Strawberry Girl Forever,"@elenn_n Un colega dijo que todos los iphones pares con los mas corrientes pero a veces se rompe la regla, no sé",Tue Sep 10 21:51:47 +0000 2024,0,3
788,Historia de Colombia,"Aunque muchos creen que liberales y conservadores fueron gestados desde el pensamiento de Bolívar/Santander, la concepción es algo diferente 

Se considera que “el liberalismo santanderista"" se dividió en dos corrientes que sí están muy relacionadas con el origen de los partidos",Tue Sep 10 22:31:00 +0000 2024,4,10
789,merogos,"@EconoCabreado Una empresa o una persona que se endeudan para invertir puede o no salirles bien, pero endeudarse para pagar gastos corrientes, que es el caso de muchos estados, pues eso no va muy lejos.",Wed Sep 11 09:20:39 +0000 2024,0,4
790,Luli,QUIERO IRME A MI CASA YAAAAAAAAAAAAA NO ESTOY MAL QUE NO SE MAL ENTIENDA PERO DIOSSSSS NECESITO NECESITO IR A MI CASA Y BAILAR EN CORRIENTES,Tue Sep 10 19:52:00 +0000 2024,0,4
791,💚💜 Eugenia 🇨🇺🇦🇷,@casandra168 Creo que Corrientes es un antro de pedófilos y pederastas. Pero no se dice nada porque es un feudo radical.,Tue Sep 10 18:19:52 +0000 2024,0,2
792,🜏 𝙵𝚊𝚚 𝚌𝚘𝚗 𝚚 🜏,"@don_nariz Igual es insolita la pelea porque entre chaco, Corrientes y stgo del estero se pelean por ver cual tiene más miseria",Tue Sep 10 17:55:23 +0000 2024,1,28
793,Carlos Santolalla,"@REAndradeOk Excelente hilo que cuenta la historia de un radical que en los años 80 era el símbolo y estandarte que llevábamos todos aquellos que militamos en la Juventud Radical y sus diferentes corrientes (ores, franja, barrios). Era otro radicalismo. Contraste con la vergüenza del actual.",Tue Sep 10 18:03:12 +0000 2024,0,4
794,horacio hora,"@caidodelcatre2 @FedeTournier0 De Corrientes, debe tener que ver con la pedofilia.",Tue Sep 10 19:43:34 +0000 2024,2,3
795,Franz Fraude,"@MundoEConflicto MARXISMO, MARXISMO, MARXISMO, ETC,
Siempre en el discurso conservador existe y repite el mismo concepto, sin entender que dentro del progresismo existe una diversa cantidad de corrientes filosóficas, económicas, políticas, etc.",Wed Sep 11 01:49:11 +0000 2024,1,15
796,Martin,"@AilinGomezB @don_nariz tener humos significa ser arrogante, engreído y contestaste el tweet presumiendo todo lo que tiene corrientes jajajaaja",Tue Sep 10 17:34:02 +0000 2024,0,41
797,Encantadora,"@JJuanitamayorga @andresquigo @JoseGuarnizoA ¿Qué tiene que ver la cochinada con ser desplazado o ir a ver un partido de fútbol? Dejen que pobretiar a los indígenas y de menospreciar a los ciudadanos comunes y corrientes. El que es cochino, es cochino, punto.",Tue Sep 10 18:36:29 +0000 2024,0,5
798,Silvia A.Casarrubia 💜💚💜,"No es radical, es de Encuentro Liberal.
Todos parte de Eco-Vamos Corrientes, que gobierna la provincia, donde desaparecio Loan y otros niños mas, hace 23 años.
Cumple órdenes de Valdes, q salva a los radicales sin huevos 
Este reemplazo a @alfrevallejosok, ahora Ministro de Seg.",Wed Sep 11 11:33:18 +0000 2024,8,9
799,DeRiver🤍❤️🤍,"@infobae Imposible si en Corrientes no hay ese tipo de gente ni delitos según el Gobernador , políticos e integrantes de la Iglesia...",Wed Sep 11 02:23:50 +0000 2024,1,4
800,Gonzalo,"@TheCriticWord @dearconi @vickytedije La H la hizo casi toda Ibarra-Telerman.
Macri solo avanzó con el tramo Corrientes-Facultad de Derecho y el tramo hasta Hospitales inconcluso, tendría que haber llegado a Sáenz.",Tue Sep 10 19:03:33 +0000 2024,0,3
801,don nariz,"@enzocarp43 En la cabeza de los correntinos, corrientes son las vegas",Tue Sep 10 17:45:28 +0000 2024,8,196
802,Viviana Nagel 🇦🇷💕,#MartinFierro2024 Tapia furia Travis del moro talleres #mf2024 bolivia amoroso #SachaEnFormulaE amazonas barassi Shawn Rosi Grondona Campero Jones Rincón chino iPhone Coria aptra Davis Vader congreso Banelco Karina Milei urgente casero corrientes Swift palmeras margarita morena,Tue Sep 10 17:47:58 +0000 2024,1,2
803,lmmtz,"@TuTiaSandra Esos vestidos con aplicaciones simulando pezones me parecen muy corrientes, el estilo de Odalys me parece más refinado y luce más",Wed Sep 11 02:14:20 +0000 2024,0,8
804,Marce,"@darango_htx Ese es el problema del colombiano promedio... De principios nada, y no hablo solo de corrientes políticas...",Tue Sep 10 22:31:41 +0000 2024,0,2
805,enzo,@don_nariz Quien chota va a Corrientes para ir a una joda?,Tue Sep 10 17:44:11 +0000 2024,0,51
806,Gonzalo,"@NotLechetti__ Ni español saben en Corrientes y querés que aprendan otro idioma, complicado lo que pedís.",Tue Sep 10 21:47:27 +0000 2024,0,4
807,Radio Perfil,"La provincia de Corrientes celebra 210 años de su creación

#LaHistoriaTambiénEsNoticia en #RadioPerfil
✍️ @sebarojase 🎙️ @LaPita14

@perfilcom 🔊👇
https://t.co/CAm2kk2vH3",Tue Sep 10 17:19:16 +0000 2024,1,2
808,Sacro Imperio Argentino🇦🇷🇦🇷,"@don_nariz Uffff encima hay que ser BIEN BIEN MARRÓN para nadar en el desagote de CORRIENTES JAJAJAJAJAJ. 

Vas al banquito de arena re chetuki pero no camines mucho porque la alfombra de mierd4 tiene varios niveles. 

JAJAJAJAJAJAJAJAJAJAJJAAJ",Tue Sep 10 20:49:10 +0000 2024,0,7
809,Raúl Domínguez,"El nivel apocalíptico en el que se vive en Paraguay es impresionante.
Para el medio ambiente no hay ideologías políticas, corrientes partidarias ni coso.",Tue Sep 10 16:07:18 +0000 2024,0,2
810,Dendrítico CD11/CD36. TLR3/4.,"@Isa_Tanuk Exacto. Turbo mega corrientes. Asquerosamente corrientes. Y la señora estaba psicotizada. Era agresiva e imaginaba cosas. Nadie le hablaba mal, ni mucho menos. Jamás se le trató mal.",Tue Sep 10 21:30:35 +0000 2024,0,9
811,diana thamara,"- José Federico Tournier: Corrientes.
- Mariano Campero: Tucumán.
- Martín Arjol: Misiones. Abogado y docente.
- Pablo Cervi: Neuquén.
- Luis Picat: Córdoba - Productor agropecuario.
¿Qué piensa la UCR?",Tue Sep 10 16:31:43 +0000 2024,1,3
812,Ayelen O Lincevich,"@UCRCapital Mariano Campero (Tucumán), Martín Arjol (Misiones), Pablo Cervi (Neuquén), Luis Picat (Córdoba) y José Tournier (Corrientes)",Tue Sep 10 16:01:39 +0000 2024,0,2
813,Silvia A.Casarrubia 💜💚💜,"Me cuentan que en Pueblo Libertador y Esquina, organizan bailes, jodas, etc.
La Moro Multi Espacio Disco en Esquina.
Y la City aca en Pueblo Libertador.
Y Rosado Farides ademas de destratar al personal policial que contrata, no les paga.
Que onda?
En Corrientes, todo puede pasar.",Tue Sep 10 23:49:35 +0000 2024,7,9
814,Gustavo Calcagno,@viejoolimpica Me recuerda a aquella selección que la mitad jugaba en Mandiyú de Corrientes,Wed Sep 11 01:48:25 +0000 2024,0,2
815,Juan Jesus,"@moonanayyss Que oso! Como alguien puede presumir y sentirse orgulloso de un cuelgue con YERIMUA ajajajsjsj YERIMUAAAA Wey!! Ósea si hay alguien más corriente y que te rebaja en general es ella, es la corrientes encarnada y los keninis tras de eso, por eso Kenia es y seguirá siendo LOCAL",Wed Sep 11 06:27:52 +0000 2024,0,5
816,Muerte lenta para Sergio Quietito Romero,@termenzo @Fd_Yrg @FlavioAzzaro Allá en corrientes es verdad que caes con zapatillas nuevas y piensan que es una limusina,Tue Sep 10 23:35:29 +0000 2024,0,2
817,don nariz,@celeeWol Lo mismo dijo el que estaba saliendo del agua en la playa de corrientes,Tue Sep 10 18:05:26 +0000 2024,1,18
818,ela ♡'s renjun,@nros06 y si vivis en una provincia donde la facultad más cercana si es en Buenos Aires no dejas a tus amigos y familiares atrás porque no los tenes tan lejos amiga ahora si sos de misiones y vas a estudiar veterinaria a buenos aires cuando podes ir gratis a corrientes sos boludo,Tue Sep 10 20:52:40 +0000 2024,0,2
819,Linkin Pork,"@Abyzeth @JMilei Preguntá en Corrientes , saludos.",Tue Sep 10 18:39:32 +0000 2024,0,2
820,#LaPatriaNoSeVende,"No te los olvides
@MartinArjol Misiones
@LuisPicat Córdoba
@FedeTournier0 Corrientes
@mariano_campero Tucumán
@CerviPablo Neuquén
ah! y del sorete de @rodrigodeloredo 
#VergüenzaRadical
#VotosSospechosos",Tue Sep 10 23:35:39 +0000 2024,0,4
821,Agencia Tierra Viva,"María Eugenia Sánchez, la madre de la lucha contra los agrotóxicos, falleció en Corrientes a sus 39 años. Debido a las fumigaciones murieron, en 2012 y en 2021, sus hijos José Carlos ""Kily"" Rivero, de 4 años, y Antonella Sánchez, de 16.
✍️@anabelpomar
➡️https://t.co/7LmFzMptrH https://t.co/S5KXW9yNTl",Tue Sep 10 23:27:52 +0000 2024,131,159
822,Bruno Cardeñosa,"5. Los vínculos y pertenencia a las mismas corrientes de Corina y Edmundo con Abascal, Orban o Milei correrán en el futuro en contra de la oposición. Es difícil predecir, pero la repetición electoral el año que viene es la única posibilidad que puede ser aceptada por las partes.",Tue Sep 10 16:29:06 +0000 2024,1,5
